127.0.0.1 - - [27/May/2021:02:57:21 +0200] "GET /animal/details.php?id=3 HTTP/1.1" 200 6141
127.0.0.1 - - [27/May/2021:02:58:23 +0200] "POST /animal/details.php?id=3 HTTP/1.1" 200 6263
127.0.0.1 - - [27/May/2021:02:58:34 +0200] "POST /animal/details.php?id=3 HTTP/1.1" 200 6263
127.0.0.1 - - [27/May/2021:02:58:43 +0200] "POST /animal/details.php?id=3 HTTP/1.1" 302 -
127.0.0.1 - - [27/May/2021:02:58:47 +0200] "GET /animal/ HTTP/1.1" 200 7951
127.0.0.1 - - [27/May/2021:02:58:47 +0200] "GET /animal/?action=search&filter_search=&sEcho=1&iColumns=2&sColumns=%2C&iDisplayStart=0&iDisplayLength=100&mDataProp_0=0&mDataProp_1=1 HTTP/1.1" 200 528
127.0.0.1 - - [22/Jul/2022:08:22:26 +0200] "GET / HTTP/1.1" 200 5658
127.0.0.1 - - [22/Jul/2022:08:22:27 +0200] "GET / HTTP/1.1" 200 5658
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/ionicons/ionicons.css HTTP/1.1" 200 58683
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/font-awesome/font-awesome.css HTTP/1.1" 200 39763
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/datatable.css HTTP/1.1" 200 10426
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/jquery.dataTables.css HTTP/1.1" 200 16248
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/flag-icon.min.css HTTP/1.1" 200 33688
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/slim.css HTTP/1.1" 200 1054110
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/jquery-ui.css HTTP/1.1" 200 37356
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/select2.min.css HTTP/1.1" 200 15197
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /library/javascript/jquery.js HTTP/1.1" 200 256807
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /library/javascript/bootstrap.js HTTP/1.1" 200 118942
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /library/javascript/jquery.dataTables.min.js HTTP/1.1" 200 84501
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /library/javascript/jquery-ui-1.10.3.js HTTP/1.1" 200 465850
127.0.0.1 - - [22/Jul/2022:08:22:28 +0200] "GET /css/fonts/ionicons.ttf?v=2.0.0 HTTP/1.1" 200 188508
127.0.0.1 - - [22/Jul/2022:08:22:29 +0200] "GET /favicon.ico HTTP/1.1" 404 3802
127.0.0.1 - - [22/Jul/2022:08:23:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3802
127.0.0.1 - - [22/Jul/2022:08:23:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3802
127.0.0.1 - - [22/Jul/2022:08:23:54 +0200] "GET /library/ HTTP/1.1" 403 3802
127.0.0.1 - - [22/Jul/2022:08:23:58 +0200] "GET / HTTP/1.1" 200 5658
127.0.0.1 - - [22/Jul/2022:08:33:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3802
127.0.0.1 - - [22/Jul/2022:08:33:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3802
127.0.0.1 - - [22/Jul/2022:08:43:17 +0200] "GET /wpad.dat HTTP/1.1" 404 3802
